"rt","riskLiteracy","deal","delay","odd","subvalue","value","timesseen","age","gender","income","job","pnum"
3268,3,"in 6 months 100%","in 6 months","100%",737.5,"800",5,19,"Male",6500,"customer service",63
4624,3,"in 1 month 80%","in 1 month","80%",712.5,"800",5,19,"Male",6500,"customer service",63
2516,3,"in 5 years 100%","in 5 years","100%",212.5,"800",5,19,"Male",6500,"customer service",63
3500,3,"in 5 years 25%","in 5 years","25%",62.5,"800",5,19,"Male",6500,"customer service",63
1654,3,"in 6 months 40%","in 6 months","40%",587.5,"800",5,19,"Male",6500,"customer service",63
1827,3,"in 2 years 100%","in 2 years","100%",387.5,"800",5,19,"Male",6500,"customer service",63
3103,3,"in 5 years 80%","in 5 years","80%",87.5,"800",5,19,"Male",6500,"customer service",63
2658,3,"in 6 months 10%","in 6 months","10%",212.5,"800",5,19,"Male",6500,"customer service",63
2522,3,"immediately 25%","immediately","25%",712.5,"800",5,19,"Male",6500,"customer service",63
1021,3,"in 1 month 40%","in 1 month","40%",762.5,"800",5,19,"Male",6500,"customer service",63
1261,3,"in 2 years 25%","in 2 years","25%",362.5,"800",5,19,"Male",6500,"customer service",63
3284,3,"in 2 years 10%","in 2 years","10%",212.5,"800",5,19,"Male",6500,"customer service",63
1206,3,"immediately 80%","immediately","80%",712.5,"800",5,19,"Male",6500,"customer service",63
9844,4,"in 2 years 80%","in 2 years","80%",9375,"40000",5,21,"Female",0,"Pre-K teacher",66
10944,4,"immediately 25%","immediately","25%",1875,"40000",5,21,"Female",0,"Pre-K teacher",66
3684,4,"in 2 years 10%","in 2 years","10%",625,"40000",5,21,"Female",0,"Pre-K teacher",66
2657,4,"in 2 years 25%","in 2 years","25%",625,"40000",5,21,"Female",0,"Pre-K teacher",66
3484,4,"in 6 months 80%","in 6 months","80%",6875,"40000",5,21,"Female",0,"Pre-K teacher",66
4200,4,"immediately 100%","immediately","100%",39375,"40000",5,21,"Female",0,"Pre-K teacher",66
6922,4,"in 5 years 100%","in 5 years","100%",38125,"40000",5,21,"Female",0,"Pre-K teacher",66
3076,4,"in 1 month 40%","in 1 month","40%",625,"40000",5,21,"Female",0,"Pre-K teacher",66
2641,4,"in 6 months 100%","in 6 months","100%",39375,"40000",5,21,"Female",0,"Pre-K teacher",66
2519,4,"in 5 years 10%","in 5 years","10%",625,"40000",5,21,"Female",0,"Pre-K teacher",66
37643,4,"immediately 80%","immediately","80%",19375,"40000",5,21,"Female",0,"Pre-K teacher",66
3013,4,"immediately 40%","immediately","40%",5625,"40000",5,21,"Female",0,"Pre-K teacher",66
2098,4,"in 6 months 10%","in 6 months","10%",625,"40000",5,21,"Female",0,"Pre-K teacher",66
2023,4,"in 5 years 25%","in 5 years","25%",625,"40000",5,21,"Female",0,"Pre-K teacher",66
2537,4,"in 1 month 10%","in 1 month","10%",625,"40000",5,21,"Female",0,"Pre-K teacher",66
2059,4,"in 6 months 40%","in 6 months","40%",625,"40000",5,21,"Female",0,"Pre-K teacher",66
3233,4,"immediately 10%","immediately","10%",625,"40000",5,21,"Female",0,"Pre-K teacher",66
4921,4,"in 1 month 80%","in 1 month","80%",9375,"40000",5,21,"Female",0,"Pre-K teacher",66
2527,4,"in 5 years 40%","in 5 years","40%",625,"40000",5,21,"Female",0,"Pre-K teacher",66
2751,4,"in 1 month 100%","in 1 month","100%",39375,"40000",5,21,"Female",0,"Pre-K teacher",66
2667,4,"in 6 months 25%","in 6 months","25%",3125,"40000",5,21,"Female",0,"Pre-K teacher",66
2686,4,"in 1 month 25%","in 1 month","25%",625,"40000",5,21,"Female",0,"Pre-K teacher",66
6625,4,"in 2 years 100%","in 2 years","100%",34375,"40000",5,21,"Female",0,"Pre-K teacher",66
3149,4,"in 2 years 40%","in 2 years","40%",625,"40000",5,21,"Female",0,"Pre-K teacher",66
4405,4,"in 5 years 80%","in 5 years","80%",3125,"40000",5,21,"Female",0,"Pre-K teacher",66
4303,4,"in 6 months 25%","in 6 months","25%",87.5,"800",5,21,"Female",0,"Pre-K teacher",66
3177,4,"immediately 40%","immediately","40%",87.5,"800",5,21,"Female",0,"Pre-K teacher",66
3262,4,"immediately 100%","immediately","100%",787.5,"800",5,21,"Female",0,"Pre-K teacher",66
5623,4,"in 5 years 25%","in 5 years","25%",87.5,"800",5,21,"Female",0,"Pre-K teacher",66
14125,4,"in 1 month 10%","in 1 month","10%",87.5,"800",5,21,"Female",0,"Pre-K teacher",66
2999,4,"immediately 25%","immediately","25%",187.5,"800",5,21,"Female",0,"Pre-K teacher",66
2752,4,"in 5 years 80%","in 5 years","80%",387.5,"800",5,21,"Female",0,"Pre-K teacher",66
4940,4,"in 6 months 100%","in 6 months","100%",762.5,"800",5,21,"Female",0,"Pre-K teacher",66
4095,4,"in 1 month 80%","in 1 month","80%",562.5,"800",5,21,"Female",0,"Pre-K teacher",66
2751,4,"in 2 years 10%","in 2 years","10%",37.5,"800",5,21,"Female",0,"Pre-K teacher",66
5025,4,"in 1 month 100%","in 1 month","100%",787.5,"800",5,21,"Female",0,"Pre-K teacher",66
3000,4,"immediately 10%","immediately","10%",87.5,"800",5,21,"Female",0,"Pre-K teacher",66
6011,4,"in 2 years 100%","in 2 years","100%",712.5,"800",5,21,"Female",0,"Pre-K teacher",66
4433,4,"in 2 years 80%","in 2 years","80%",287.5,"800",5,21,"Female",0,"Pre-K teacher",66
2290,4,"in 1 month 25%","in 1 month","25%",87.5,"800",5,21,"Female",0,"Pre-K teacher",66
2252,4,"in 5 years 40%","in 5 years","40%",87.5,"800",5,21,"Female",0,"Pre-K teacher",66
8285,4,"in 6 months 10%","in 6 months","10%",87.5,"800",5,21,"Female",0,"Pre-K teacher",66
5051,4,"in 6 months 80%","in 6 months","80%",612.5,"800",5,21,"Female",0,"Pre-K teacher",66
16502,4,"immediately 80%","immediately","80%",587.5,"800",5,21,"Female",0,"Pre-K teacher",66
7018,4,"in 6 months 40%","in 6 months","40%",87.5,"800",5,21,"Female",0,"Pre-K teacher",66
3222,4,"in 2 years 25%","in 2 years","25%",87.5,"800",5,21,"Female",0,"Pre-K teacher",66
2318,4,"in 5 years 10%","in 5 years","10%",87.5,"800",5,21,"Female",0,"Pre-K teacher",66
3207,4,"in 5 years 100%","in 5 years","100%",387.5,"800",5,21,"Female",0,"Pre-K teacher",66
2536,4,"in 2 years 40%","in 2 years","40%",87.5,"800",5,21,"Female",0,"Pre-K teacher",66
2625,4,"in 1 month 40%","in 1 month","40%",87.5,"800",5,21,"Female",0,"Pre-K teacher",66
5140,2,"in 2 years 80%","in 2 years","80%",37.5,"800",5,19,"Female",0,"Cafe worker",67
1671,2,"in 2 years 10%","in 2 years","10%",12.5,"800",5,19,"Female",0,"Cafe worker",67
3134,2,"immediately 80%","immediately","80%",637.5,"800",5,19,"Female",0,"Cafe worker",67
2072,2,"immediately 25%","immediately","25%",12.5,"800",5,19,"Female",0,"Cafe worker",67
3647,2,"in 5 years 100%","in 5 years","100%",37.5,"800",5,19,"Female",0,"Cafe worker",67
1347,2,"in 6 months 10%","in 6 months","10%",12.5,"800",5,19,"Female",0,"Cafe worker",67
3251,2,"in 2 years 25%","in 2 years","25%",12.5,"800",5,19,"Female",0,"Cafe worker",67
2780,2,"in 1 month 80%","in 1 month","80%",437.5,"800",5,19,"Female",0,"Cafe worker",67
2042,2,"immediately 100%","immediately","100%",787.5,"800",5,19,"Female",0,"Cafe worker",67
2515,2,"in 1 month 10%","in 1 month","10%",37.5,"800",5,19,"Female",0,"Cafe worker",67
2468,2,"in 1 month 25%","in 1 month","25%",37.5,"800",5,19,"Female",0,"Cafe worker",67
1512,2,"in 1 month 100%","in 1 month","100%",687.5,"800",5,19,"Female",0,"Cafe worker",67
2518,2,"in 5 years 25%","in 5 years","25%",12.5,"800",5,19,"Female",0,"Cafe worker",67
1612,2,"in 5 years 40%","in 5 years","40%",37.5,"800",5,19,"Female",0,"Cafe worker",67
1648,2,"in 6 months 80%","in 6 months","80%",587.5,"800",5,19,"Female",0,"Cafe worker",67
1991,2,"in 2 years 40%","in 2 years","40%",437.5,"800",5,19,"Female",0,"Cafe worker",67
2021,2,"in 5 years 10%","in 5 years","10%",12.5,"800",5,19,"Female",0,"Cafe worker",67
1899,2,"in 6 months 40%","in 6 months","40%",187.5,"800",5,19,"Female",0,"Cafe worker",67
1544,2,"in 5 years 80%","in 5 years","80%",387.5,"800",5,19,"Female",0,"Cafe worker",67
1422,2,"immediately 40%","immediately","40%",87.5,"800",5,19,"Female",0,"Cafe worker",67
1542,2,"in 1 month 40%","in 1 month","40%",87.5,"800",5,19,"Female",0,"Cafe worker",67
1389,2,"in 6 months 25%","in 6 months","25%",87.5,"800",5,19,"Female",0,"Cafe worker",67
1198,2,"in 2 years 100%","in 2 years","100%",187.5,"800",5,19,"Female",0,"Cafe worker",67
1943,2,"in 6 months 100%","in 6 months","100%",787.5,"800",5,19,"Female",0,"Cafe worker",67
1621,2,"immediately 10%","immediately","10%",62.5,"800",5,19,"Female",0,"Cafe worker",67
2008,2,"immediately 25%","immediately","25%",625,"40000",5,19,"Female",0,"Cafe worker",67
2388,2,"in 2 years 40%","in 2 years","40%",625,"40000",5,19,"Female",0,"Cafe worker",67
4337,2,"in 1 month 80%","in 1 month","80%",20625,"40000",5,19,"Female",0,"Cafe worker",67
2929,2,"immediately 40%","immediately","40%",625,"40000",5,19,"Female",0,"Cafe worker",67
5225,2,"in 5 years 100%","in 5 years","100%",26875,"40000",5,19,"Female",0,"Cafe worker",67
2616,2,"immediately 80%","immediately","80%",625,"40000",5,19,"Female",0,"Cafe worker",67
1747,2,"in 5 years 25%","in 5 years","25%",625,"40000",5,19,"Female",0,"Cafe worker",67
1798,2,"in 6 months 25%","in 6 months","25%",625,"40000",5,19,"Female",0,"Cafe worker",67
1667,2,"in 5 years 80%","in 5 years","80%",625,"40000",5,19,"Female",0,"Cafe worker",67
1788,2,"in 5 years 40%","in 5 years","40%",625,"40000",5,19,"Female",0,"Cafe worker",67
1335,2,"in 1 month 25%","in 1 month","25%",625,"40000",5,19,"Female",0,"Cafe worker",67
2482,2,"immediately 100%","immediately","100%",39375,"40000",5,19,"Female",0,"Cafe worker",67
1670,2,"in 2 years 100%","in 2 years","100%",29375,"40000",5,19,"Female",0,"Cafe worker",67
3058,2,"in 1 month 40%","in 1 month","40%",625,"40000",5,19,"Female",0,"Cafe worker",67
2980,2,"in 2 years 80%","in 2 years","80%",21875,"40000",5,19,"Female",0,"Cafe worker",67
1665,2,"in 1 month 10%","in 1 month","10%",625,"40000",5,19,"Female",0,"Cafe worker",67
2855,2,"in 1 month 100%","in 1 month","100%",34375,"40000",5,19,"Female",0,"Cafe worker",67
2582,2,"in 2 years 10%","in 2 years","10%",625,"40000",5,19,"Female",0,"Cafe worker",67
2421,2,"immediately 10%","immediately","10%",625,"40000",5,19,"Female",0,"Cafe worker",67
2310,2,"in 5 years 10%","in 5 years","10%",625,"40000",5,19,"Female",0,"Cafe worker",67
3630,2,"in 6 months 80%","in 6 months","80%",1875,"40000",5,19,"Female",0,"Cafe worker",67
2758,2,"in 2 years 25%","in 2 years","25%",625,"40000",5,19,"Female",0,"Cafe worker",67
2733,2,"in 6 months 100%","in 6 months","100%",34375,"40000",5,19,"Female",0,"Cafe worker",67
2166,2,"in 6 months 40%","in 6 months","40%",625,"40000",5,19,"Female",0,"Cafe worker",67
2519,2,"in 6 months 10%","in 6 months","10%",625,"40000",5,19,"Female",0,"Cafe worker",67
6436,4,"in 5 years 40%","in 5 years","40%",8125,"40000",5,29,"Other",5000,"Research Assistant",69
4117,4,"immediately 100%","immediately","100%",39375,"40000",5,29,"Other",5000,"Research Assistant",69
9714,4,"in 6 months 80%","in 6 months","80%",21875,"40000",5,29,"Other",5000,"Research Assistant",69
2207,4,"in 6 months 25%","in 6 months","25%",8125,"40000",5,29,"Other",5000,"Research Assistant",69
3239,4,"in 1 month 25%","in 1 month","25%",8125,"40000",5,29,"Other",5000,"Research Assistant",69
5530,4,"in 2 years 80%","in 2 years","80%",19375,"40000",5,29,"Other",5000,"Research Assistant",69
20494,4,"in 5 years 100%","in 5 years","100%",24375,"40000",5,29,"Other",5000,"Research Assistant",69
5193,4,"in 5 years 80%","in 5 years","80%",19375,"40000",5,29,"Other",5000,"Research Assistant",69
5393,4,"in 2 years 100%","in 2 years","100%",28125,"40000",5,29,"Other",5000,"Research Assistant",69
44479,4,"in 1 month 40%","in 1 month","40%",14375,"40000",5,29,"Other",5000,"Research Assistant",69
2540,4,"in 2 years 10%","in 2 years","10%",5625,"40000",5,29,"Other",5000,"Research Assistant",69
3994,4,"in 1 month 100%","in 1 month","100%",39375,"40000",5,29,"Other",5000,"Research Assistant",69
7423,4,"immediately 80%","immediately","80%",30625,"40000",5,29,"Other",5000,"Research Assistant",69
14765,4,"in 6 months 10%","in 6 months","10%",3125,"40000",5,29,"Other",5000,"Research Assistant",69
3882,4,"in 1 month 10%","in 1 month","10%",4375,"40000",5,29,"Other",5000,"Research Assistant",69
3309,4,"in 5 years 10%","in 5 years","10%",625,"40000",5,29,"Other",5000,"Research Assistant",69
3646,4,"immediately 10%","immediately","10%",4375,"40000",5,29,"Other",5000,"Research Assistant",69
5353,4,"in 2 years 40%","in 2 years","40%",6875,"40000",5,29,"Other",5000,"Research Assistant",69
4948,4,"in 6 months 100%","in 6 months","100%",34375,"40000",5,29,"Other",5000,"Research Assistant",69
7955,4,"in 2 years 25%","in 2 years","25%",5625,"40000",5,29,"Other",5000,"Research Assistant",69
2808,4,"immediately 40%","immediately","40%",15625,"40000",5,29,"Other",5000,"Research Assistant",69
8248,4,"immediately 25%","immediately","25%",9375,"40000",5,29,"Other",5000,"Research Assistant",69
5140,4,"in 1 month 80%","in 1 month","80%",29375,"40000",5,29,"Other",5000,"Research Assistant",69
3732,4,"in 5 years 25%","in 5 years","25%",4375,"40000",5,29,"Other",5000,"Research Assistant",69
4729,4,"in 6 months 40%","in 6 months","40%",11875,"40000",5,29,"Other",5000,"Research Assistant",69
1741,4,"in 6 months 80%","in 6 months","80%",387.5,"800",5,29,"Other",5000,"Research Assistant",69
8889,4,"in 2 years 10%","in 2 years","10%",37.5,"800",5,29,"Other",5000,"Research Assistant",69
22093,4,"in 2 years 25%","in 2 years","25%",112.5,"800",5,29,"Other",5000,"Research Assistant",69
1695,4,"in 2 years 100%","in 2 years","100%",387.5,"800",5,29,"Other",5000,"Research Assistant",69
3377,4,"in 2 years 80%","in 2 years","80%",512.5,"800",5,29,"Other",5000,"Research Assistant",69
5320,4,"in 5 years 40%","in 5 years","40%",237.5,"800",5,29,"Other",5000,"Research Assistant",69
7332,4,"in 1 month 10%","in 1 month","10%",37.5,"800",5,29,"Other",5000,"Research Assistant",69
13710,4,"in 2 years 40%","in 2 years","40%",287.5,"800",5,29,"Other",5000,"Research Assistant",69
2076,4,"in 6 months 100%","in 6 months","100%",787.5,"800",5,29,"Other",5000,"Research Assistant",69
5893,4,"in 5 years 100%","in 5 years","100%",562.5,"800",5,29,"Other",5000,"Research Assistant",69
3997,4,"in 1 month 40%","in 1 month","40%",287.5,"800",5,29,"Other",5000,"Research Assistant",69
1557,4,"immediately 100%","immediately","100%",787.5,"800",5,29,"Other",5000,"Research Assistant",69
2286,4,"in 1 month 80%","in 1 month","80%",487.5,"800",5,29,"Other",5000,"Research Assistant",69
4889,4,"in 6 months 25%","in 6 months","25%",162.5,"800",5,29,"Other",5000,"Research Assistant",69
4099,4,"immediately 10%","immediately","10%",62.5,"800",5,29,"Other",5000,"Research Assistant",69
4118,4,"immediately 40%","immediately","40%",337.5,"800",5,29,"Other",5000,"Research Assistant",69
3072,4,"in 5 years 80%","in 5 years","80%",387.5,"800",5,29,"Other",5000,"Research Assistant",69
2911,4,"in 6 months 10%","in 6 months","10%",37.5,"800",5,29,"Other",5000,"Research Assistant",69
2389,4,"in 1 month 25%","in 1 month","25%",187.5,"800",5,29,"Other",5000,"Research Assistant",69
3074,4,"in 5 years 10%","in 5 years","10%",37.5,"800",5,29,"Other",5000,"Research Assistant",69
2040,4,"in 5 years 25%","in 5 years","25%",87.5,"800",5,29,"Other",5000,"Research Assistant",69
1937,4,"in 1 month 100%","in 1 month","100%",787.5,"800",5,29,"Other",5000,"Research Assistant",69
4829,4,"immediately 80%","immediately","80%",487.5,"800",5,29,"Other",5000,"Research Assistant",69
1939,4,"immediately 25%","immediately","25%",187.5,"800",5,29,"Other",5000,"Research Assistant",69
2559,4,"in 6 months 40%","in 6 months","40%",287.5,"800",5,29,"Other",5000,"Research Assistant",69
10942,2,"immediately 80%","immediately","80%",25625,"40000",5,18,"Male",15000,"Youtuber",70
7835,2,"immediately 10%","immediately","10%",4375,"40000",5,18,"Male",15000,"Youtuber",70
7504,2,"in 2 years 10%","in 2 years","10%",3125,"40000",5,18,"Male",15000,"Youtuber",70
6434,2,"in 6 months 100%","in 6 months","100%",34375,"40000",5,18,"Male",15000,"Youtuber",70
13125,2,"in 6 months 25%","in 6 months","25%",4375,"40000",5,18,"Male",15000,"Youtuber",70
4528,2,"in 6 months 80%","in 6 months","80%",21875,"40000",5,18,"Male",15000,"Youtuber",70
4872,2,"in 5 years 80%","in 5 years","80%",20625,"40000",5,18,"Male",15000,"Youtuber",70
6529,2,"in 2 years 40%","in 2 years","40%",4375,"40000",5,18,"Male",15000,"Youtuber",70
4494,2,"in 6 months 10%","in 6 months","10%",3125,"40000",5,18,"Male",15000,"Youtuber",70
5039,2,"in 1 month 80%","in 1 month","80%",28125,"40000",5,18,"Male",15000,"Youtuber",70
6421,2,"immediately 40%","immediately","40%",4375,"40000",5,18,"Male",15000,"Youtuber",70
7700,2,"in 2 years 100%","in 2 years","100%",33125,"40000",5,18,"Male",15000,"Youtuber",70
11153,2,"in 1 month 25%","in 1 month","25%",6875,"40000",5,18,"Male",15000,"Youtuber",70
6182,2,"in 1 month 40%","in 1 month","40%",6875,"40000",5,18,"Male",15000,"Youtuber",70
4801,2,"in 5 years 100%","in 5 years","100%",23125,"40000",5,18,"Male",15000,"Youtuber",70
6320,2,"in 2 years 25%","in 2 years","25%",1875,"40000",5,18,"Male",15000,"Youtuber",70
3929,2,"in 5 years 25%","in 5 years","25%",1875,"40000",5,18,"Male",15000,"Youtuber",70
4331,2,"immediately 100%","immediately","100%",39375,"40000",5,18,"Male",15000,"Youtuber",70
4465,2,"in 1 month 100%","in 1 month","100%",39375,"40000",5,18,"Male",15000,"Youtuber",70
14499,2,"in 6 months 40%","in 6 months","40%",6875,"40000",5,18,"Male",15000,"Youtuber",70
5673,2,"in 1 month 10%","in 1 month","10%",4375,"40000",5,18,"Male",15000,"Youtuber",70
7121,2,"in 2 years 80%","in 2 years","80%",23125,"40000",5,18,"Male",15000,"Youtuber",70
6046,2,"in 5 years 40%","in 5 years","40%",1875,"40000",5,18,"Male",15000,"Youtuber",70
17820,2,"immediately 25%","immediately","25%",4375,"40000",5,18,"Male",15000,"Youtuber",70
3683,2,"in 5 years 10%","in 5 years","10%",3125,"40000",5,18,"Male",15000,"Youtuber",70
3045,2,"in 5 years 100%","in 5 years","100%",62.5,"800",5,18,"Male",15000,"Youtuber",70
3530,2,"immediately 80%","immediately","80%",362.5,"800",5,18,"Male",15000,"Youtuber",70
2821,2,"immediately 40%","immediately","40%",412.5,"800",5,18,"Male",15000,"Youtuber",70
3219,2,"in 2 years 100%","in 2 years","100%",62.5,"800",5,18,"Male",15000,"Youtuber",70
4530,2,"in 1 month 25%","in 1 month","25%",37.5,"800",5,18,"Male",15000,"Youtuber",70
4848,2,"immediately 10%","immediately","10%",87.5,"800",5,18,"Male",15000,"Youtuber",70
4355,2,"in 5 years 40%","in 5 years","40%",12.5,"800",5,18,"Male",15000,"Youtuber",70
4940,2,"in 2 years 40%","in 2 years","40%",12.5,"800",5,18,"Male",15000,"Youtuber",70
4385,2,"immediately 100%","immediately","100%",787.5,"800",5,18,"Male",15000,"Youtuber",70
5361,2,"in 1 month 40%","in 1 month","40%",62.5,"800",5,18,"Male",15000,"Youtuber",70
5717,2,"in 6 months 80%","in 6 months","80%",87.5,"800",5,18,"Male",15000,"Youtuber",70
7093,2,"in 2 years 25%","in 2 years","25%",37.5,"800",5,18,"Male",15000,"Youtuber",70
3520,2,"in 6 months 40%","in 6 months","40%",37.5,"800",5,18,"Male",15000,"Youtuber",70
